,Actb,Ahcy,Aqp3,Atp12a,Bmp4,Cdx2,Creb312,Cebpa,Dab2,DppaI,Eomes,Esrrb,Fgf4,Fgfr2,Fn1,Gapdh,Gata3,Gata4,Gata6,Grhl1,Grhl2,Hand1,Hnf4a,Id2,Klf2,Klf4,Klf5,Krt8,Lcp1,Mbnl3,Msc,Msx2,Nanog,Pdgfa,Pdgfra,Pecam1,Pou5f1,Runx1,Sox2,Sall4,Sox17,Snail,Sox13,Tcfap2a,Tcfap2c,Tcf23,Utf1,Tspan8
64 EPI,-2.07865887,1.1281484,-0.67394564,-1.01893219,2.2446238,-1.41315316,-0.84011887,-1.04924735,-0.71328425,-0.18918359,-1.90313258,0.6127373,1.269278,-2.93407889,1.5834104,2.0786588,-1.2181558,-0.12852929,-2.40894854,-1.38205101,-3.74025211,-1.08133155,-0.66418383,-1.48934228,0.661963,0.6193295,-1.71420087,-1.99769987,-0.64748247,-1.3431506,1.2581043,-1.23767231,0.9688252,0.1863516,-0.83541695,0.967788,0.451261,-1.52223205,1.7848494,-0.55543333,2.3818077,-0.01429017,-1.69355547,-1.49404867,-1.06132892,1.1296953,1.1363491,-0.91337792
64 TE,-0.32769715,-0.62199468,0.2754259,0.1578893,-0.8440786,0.2057977,-1.18506306,-0.020148,0.2984628,1.2270378,1.3631992,-1.28810887,-0.99716484,0.0213125,-1.32105808,0.3276971,0.6005792,-1.18890507,-0.97120157,0.4277223,-0.81472296,-0.0060972,-1.04956535,0.6188357,-1.40277447,-0.92336347,-0.85224865,-0.539269,0.8455528,0.8207792,-1.50453304,-1.68434587,-0.4059814,-1.28924605,-1.11273162,-1.24838085,-1.013956,-0.36500493,-1.46007547,-1.16583317,-0.29389915,-1.22928199,-0.30536981,-0.19705222,-1.07597187,-1.22438473,-0.52236834,1.1288065
64 TE,-0.13641561,-1.16923706,0.6809522,1.3506677,-0.95400946,0.2285358,-1.28227461,0.9119219,-0.00640132,1.2765014,2.0895015,-1.36817169,-1.06959756,-0.08193259,-1.40959154,0.1364156,0.7373867,-1.24075309,-2.84964924,0.5356737,-0.33124597,-1.38394241,-1.15817287,0.8457485,-1.46736263,-1.21660264,-1.3157104,0.1374429,0.8455528,0.500691,-0.09073523,0.1145303,-0.56287422,-0.65164209,-1.19088394,-1.32429382,-0.9125448,0.0540466,-1.5411986,-1.1115754,-0.25135257,-1.29388705,-0.59914864,-0.00396005,-0.83680371,-1.31294843,-0.87395973,1.276398
64 PE,-1.60781202,0.3537488,-2.59469415,-1.4098763,1.9857544,-1.69055768,1.5117733,-1.33739517,0.3855669,-1.49085772,0.5719759,-0.09491465,-0.96912637,0.0815388,0.7323468,1.607812,-1.0250158,0.8933785,0.2915153,-0.4358888,-1.1501968,-0.31085424,1.8898445,-1.7479173,-0.69230475,0.2342937,-0.5317237,-1.0497198,-1.26827085,-1.66990734,-1.45868014,0.7642373,-0.28897658,-0.6561964,1.7536937,-0.18559928,-0.48242141,0.9533958,0.3351007,0.0278376,0.9966803,0.4983821,-0.2375747,-1.85108702,-1.29561609,0.4097582,0.5919495,-1.57302156
64 TE,0.1284357,-1.39639427,0.3351546,0.7123917,-1.17032502,-0.20348756,-1.47356184,0.612013,0.4157183,1.5368363,0.6490695,-1.52571465,-1.21212644,-0.0389138,-1.58380253,-0.12843573,0.3470829,-1.34277663,-0.79304597,0.3673965,-0.35591316,-1.51485917,-1.37188444,0.7507617,-1.59445545,-2.18811674,-0.90422567,0.5166349,0.8416238,0.4973567,0.482426,0.6992666,-0.427255,-0.9476725,-1.34466753,-1.47367096,-1.3076988,-0.54229599,-0.40547488,-1.48233679,-0.53499641,-1.42101312,-0.83158903,0.1636293,-1.40299771,-1.48721892,-1.54028213,1.2462772
64 TE,0.0475089,-1.04791446,0.3304392,0.1957869,-1.147275,-0.4285945,-1.45317878,0.5987817,0.1393304,1.486071,1.3124797,-1.50892728,-1.19693894,-0.4110264,-1.56523906,-0.04750893,0.5422348,-1.33190527,-0.7914832,0.6261623,-0.50638305,-0.31192733,-1.34911189,0.7098647,-1.58091278,-2.43418264,-1.10996803,0.208906,0.5803426,1.1258633,0.1213344,-0.69557303,-1.08274791,-0.89074358,-1.32828076,-1.45775372,-1.48429417,-2.15242119,-0.55332832,-1.55241973,1.0084988,-1.4074669,-0.27792893,-0.00578167,-1.21507987,-1.46864911,-0.51244439,1.5791111
64 TE,-0.29826922,-0.82333857,0.4388939,0.6086718,-1.08876341,0.2558215,-1.40143715,-1.57555816,0.5530747,1.2999316,1.4362352,-0.47715003,0.696826,-0.0174044,0.9322611,0.2982692,0.6971492,-1.30430874,-0.39922833,0.2245197,-0.48418257,-0.39884747,-1.29130466,0.8378329,-0.13392971,-0.69132205,-1.23341345,0.2307825,0.9830692,0.8807958,0.9600604,-0.81130209,0.4662363,-0.55144718,-1.28668355,-0.0190805,-0.82512134,0.2990306,0.9395988,-1.01210284,-0.70045532,-0.84790377,-0.35379489,0.3858675,-1.34442592,-1.42151037,-1.82382358,1.1197702
64 TE,0.2829323,-1.7293861,0.0915245,-1.06081906,-0.60116687,-0.45588019,-0.9702569,-0.40091476,-0.18898483,1.2153228,0.7160191,-1.11119588,-0.83711191,-0.3034794,-1.12542771,-0.28293235,0.4456648,-1.07433765,-0.20700781,-0.34540013,-0.55571743,-1.17039786,0.1258482,0.5515534,-1.26005548,-1.08528249,-2.70392993,0.3955851,0.5410522,0.3756565,0.6753903,0.5510522,-1.45769516,-1.62854245,-0.94004021,-1.08063768,-1.37938603,-0.36016972,-1.28081954,-1.62024193,-0.57045189,-1.08652566,0.0223065,0.0525102,-1.63484439,-1.02868754,-1.43395409,1.44658
64 TE,1.1951981,-0.1392856,-0.37687406,-1.08874364,-0.51605911,0.3172143,-0.89499635,1.0721674,0.6586046,0.8560607,2.0387821,-1.04921176,-0.78103498,0.539689,-1.05688568,-1.19519812,0.7273273,-1.03419724,-2.46364543,1.0135173,-0.19557641,-1.11888963,-0.72549453,0.7652736,-1.21005175,-1.13883051,-0.47324956,-0.51155881,0.9418143,0.3456483,-1.15108359,-1.30873401,-1.667772,-0.36699746,-0.87953519,-1.02186635,-1.04018304,-0.07005707,-0.3570627,-0.44013558,-0.33880942,-1.03650885,-1.7500514,0.9778954,-0.51709935,-0.9601221,-1.36590414,1.0098296
64 PE,-0.07020278,0.4027941,-2.27247365,-1.00098068,-0.43804366,-2.81609241,1.9084591,-1.03601607,1.5497461,-1.22401453,0.6916738,-0.99239299,-0.72963112,-0.03676286,-0.99405548,0.0702027,-3.77122522,0.9460628,0.4868613,-1.36776332,-3.71805164,-1.07167375,2.0807835,-0.54079409,-1.16421499,-0.13416763,-0.24368439,-1.98457399,-1.08164143,0.2389522,-1.06701994,1.1926379,-0.3966742,0.1203141,1.5280603,-0.96799263,0.3760768,1.4514225,-0.21836833,0.1657427,1.344144,0.5202645,0.1869518,-1.47765405,-1.30293756,0.5883141,0.7946816,-1.75223981
64 PE,-0.68818927,0.7125539,-2.39821824,-1.1605497,-0.57988993,-1.21533191,1.6136887,-1.15362743,1.4659922,-1.32814846,0.8458609,-0.12719804,-0.82309268,-0.32068692,0.1083288,0.6881892,-1.44147393,0.9895483,-0.14449707,-1.49476496,-3.91538919,-1.15752081,2.308509,0.0132952,-0.60583996,-0.13416763,-0.47324956,-1.71330585,-2.31928914,-0.31786795,-1.21986294,0.6850543,-1.7156376,0.6486145,1.2482246,-0.40966498,0.4180401,1.4127409,-0.55332832,-0.18693268,0.7957659,0.6515586,-1.8081615,-1.62338399,-1.34198542,1.1454083,0.8173649,-1.87272267
64 TE,1.0774864,-0.09282162,-0.00592754,0.9856536,-0.4593206,0.6446426,0.4534218,0.4547078,0.5916015,0.7571335,1.8764799,-1.00788902,-0.74365035,0.7289717,-1.01119099,-1.07748641,0.7192798,-1.00743697,-0.33828036,0.8611154,0.4359037,-1.08455081,-0.66943904,1.0950887,-0.89752841,-1.93950092,-0.89772854,0.293495,0.6589234,0.3656538,1.2370883,-1.24376331,-1.62522479,0.0519994,-0.83919851,-0.98268546,-0.63104128,0.8744207,-0.20528395,-0.51700074,-0.15444093,-1.0031643,0.6453759,0.9487494,-0.79043438,-0.9144118,-1.32053751,0.8050088
64 PE,-0.28355525,0.4053754,-2.12943919,-0.81947091,-0.27669353,-0.03067819,2.1232653,-0.90223316,0.6904311,-1.10556218,0.1459327,-0.87488144,-0.62331859,0.2665196,1.1493108,0.2835552,-1.36703455,0.9335189,0.4634198,0.0467174,-1.19953118,0.1291119,2.394344,-1.35741624,-1.06941624,0.3974877,-0.50573519,-1.85185678,-1.83405266,-0.13615118,-0.89316102,1.0038168,-0.25440698,0.2136775,1.7410884,0.1278478,0.339359,1.3498831,0.1754713,0.1770464,1.5214214,0.5171384,0.1014008,-1.31188625,-1.1784725,1.0211334,0.9775659,-1.61519056
64 PE,-1.55631315,0.7022286,-2.07442594,-0.74965947,-0.21463579,-2.52959266,1.9711763,-0.85077819,1.1142258,-1.06000358,-1.62924761,-0.05488324,-0.58242915,0.5310852,0.8594352,1.5563131,-0.12168391,0.9477353,-0.04760543,-1.16773574,-0.68398684,-0.93646464,1.4536627,-0.03683664,-1.03295519,-0.01687197,-0.41694112,-1.43912085,-0.46478209,-0.41122702,-0.8262922,-0.96357717,0.1458026,-1.35983792,1.6011706,-0.81371788,0.4635003,1.461093,0.3416429,0.0255768,1.0321357,0.6369704,-1.47564261,-1.2481294,-1.13210317,1.1968323,0.4714444,-1.56247931
64 PE,-1.2473199,0.573162,-2.24418112,-0.96507765,-0.40612825,-2.77516387,1.8143835,-1.00955352,1.1544277,-1.20058439,0.1844794,0.4022496,-0.70860226,0.2858781,0.2511247,1.2473199,-1.39721268,0.9912208,0.4212251,-1.33918796,-3.67365069,-1.05235817,2.3295298,-0.30596575,-1.14546359,-0.03727121,-0.26534148,-1.95832224,-1.36060329,-1.29813819,-1.03263026,1.0423931,-1.16784232,0.2478349,1.4877237,-0.94595338,0.5019666,1.5320094,0.2945391,0.0707916,0.6633988,0.672399,-1.6499729,0.8868141,-0.74650553,1.0025636,0.6585817,-1.72513117
64 EPI,-0.71761719,0.8158072,-0.0405073,-0.66987495,2.4095201,-2.43864036,0.9708381,-0.79197251,-0.65130636,0.0386093,-0.30648467,0.9910987,1.3615713,-2.55766441,1.8075999,0.7176171,-0.82584017,-0.85858296,-2.13546406,0.2007069,-0.99972692,-0.01575499,1.4606697,-0.97615,0.3754833,0.6996515,-2.14517698,-0.93450376,-1.83601718,-0.28119117,1.0727821,-0.88236379,1.1616172,0.3708014,0.0935872,0.8882019,0.4530095,-1.24017809,1.8175603,-0.06033123,-2.28176971,-0.81768528,-1.41107583,-1.17526443,-0.43900362,-0.66014829,1.0101731,-1.50223788
64 PE,-0.40862395,1.1307297,-1.01817144,-0.75763792,-0.22172811,-1.11073676,1.8582854,-0.85665876,1.3051847,-1.06521028,0.890494,-0.83485003,-0.58710223,0.3331988,-0.81984449,0.4086239,-0.58039141,0.9912208,0.5274933,-1.17408583,-3.41711188,-0.940757,1.6673743,-1.0394745,-1.03712217,0.3987626,-0.09208476,-1.80664543,-1.92245607,-1.12475706,-0.83393435,-0.97169851,-0.28764698,-0.04819548,1.7801646,-0.81861549,0.6558319,1.3611653,-0.13201145,0.3782523,1.6136056,0.5827855,-1.48209928,0.3476134,-0.55126622,1.0939842,1.0385273,-0.47512152
64 PE,-0.28355525,0.8700152,-2.12943919,-0.81947091,-0.27669353,-0.17165425,1.8912119,0.3767903,1.2063551,-1.10556218,0.4624219,-0.87488144,-0.62331859,0.2407083,0.9236933,0.2835552,-0.9525883,1.0556127,0.1133597,-1.22329896,-0.8443236,-0.97402273,2.4258752,-1.35741624,-1.06941624,0.1016986,-0.56204363,-1.85185678,-1.8379817,-0.66629733,-0.89316102,1.430187,-0.50969022,0.8922703,1.6301626,-0.85657198,0.4477641,1.7786051,0.6255738,0.2946049,1.2614145,0.2024493,-1.53213854,-1.31188625,-0.59275458,1.3296779,0.8925034,-1.31097135
64 TE,0.5257127,-1.36541829,0.8035532,0.1977816,-0.34052435,0.155774,-0.73977146,1.0971598,0.7239326,1.5810932,2.6453866,-0.92136952,-0.66537629,1.1914238,-0.91551774,-0.52571276,1.6507779,-0.95140765,-2.30893136,1.3103837,0.6505083,0.3201216,-0.55207285,0.8008936,-1.10691904,-0.43888137,-0.35413556,-1.69726311,0.9319917,1.5143038,0.4212888,-1.10773091,-0.21717817,0.7556409,-0.75474359,-0.90065048,-0.27610206,-1.41908089,-0.20135864,-0.38813856,-0.82336765,-0.93334916,-1.59024863,1.3914041,-0.02656058,-0.81870587,-1.22555113,1.9209812
64 TE,1.246697,-1.67517813,0.2219845,0.947756,-0.47882446,0.4832023,-0.86206986,1.3323825,0.8713395,1.489976,1.8785087,-1.02209371,-0.75650131,0.7569339,-1.02689854,-1.246697,1.4938517,-1.01663582,-0.69927987,0.951604,0.6011739,0.1827663,-0.68870811,1.0040597,-1.18817511,-1.9535254,-0.71364327,0.0353527,1.1166566,1.0941879,-1.1109623,0.3744131,-1.29415434,0.6508917,-0.85306424,-0.99615389,-0.39150102,-0.22639556,-1.19053736,-0.71368514,-0.65790874,-1.01462649,-1.02528935,1.1837389,-0.61715949,-0.93012472,-1.33613229,1.5113395
64 TE,1.5189053,-1.11502909,0.5127688,-0.989013,-0.42740519,0.5491427,0.5851278,1.3426735,0.8261124,1.3428868,2.5175736,-0.98464497,-0.7226215,0.6730473,-0.98548773,-1.51890533,1.1417736,-0.99238432,-1.28844357,1.0420927,0.1152302,-1.06523522,-0.63790782,0.3932422,-1.15796452,-1.91655177,-0.76345458,-0.22862322,1.0596855,1.2325594,-1.05555671,-1.20721729,-0.69982305,0.6941577,-0.81650913,-0.96064621,-0.23938421,0.4843804,0.0799554,-0.57125851,0.0913837,-0.984408,-0.1584804,1.4588042,-0.38531281,-0.88869976,-1.29501878,1.5489904
64 TE,0.0990078,-1.93847399,0.6589469,1.7336334,-0.38307823,0.9697971,-0.77740174,1.4999787,0.9349925,1.5784898,2.5196023,-0.95236158,-0.69341476,1.2129332,-0.94978876,-0.0990078,1.5662792,-0.97147786,-0.5242498,1.4596106,0.7294433,-0.21642248,-0.59411447,0.2441658,-1.13192091,-0.96416196,-0.2934957,-0.31175378,0.7119654,1.0741824,-1.00779327,-1.15645893,0.1630874,0.9970195,-0.7849961,-0.93003614,-0.53137854,-1.45776257,0.1257507,-0.25249415,-0.3789923,-0.95835757,0.4048647,1.1764524,0.0124872,-0.8529886,-1.2595761,1.824595
64 TE,0.0990078,-2.22758317,-0.65822757,-0.23704398,0.2410453,1.3472491,-0.22549103,-0.47295172,0.5664753,0.5059103,1.42812,-0.4978114,-0.28218388,0.4601042,-0.44714721,-0.0990078,1.1075717,-0.67711487,-1.79634331,-0.75974298,-0.55818415,0.4982542,0.0224959,0.4895482,-0.76522686,-1.43589453,-1.67521811,-0.88054182,0.0951061,0.8874643,-0.33528404,0.853572,-1.10003271,-0.31462285,-0.34129261,-0.49904638,0.0631009,0.7857752,-0.65931175,-0.23892971,2.5141748,-0.59156759,-1.06080108,0.9760737,0.4029658,-0.35017536,-0.76054315,0.5956698
64 TE,-0.29826922,-0.22963222,0.250277,0.3852752,0.7942457,0.3194881,1.6999247,1.6528734,0.174507,1.7555175,1.939372,-0.09491465,0.0823162,1.8065926,-0.00162401,0.2982692,1.9324405,-0.41620221,-1.30875956,1.2119574,1.8345336,0.9060277,0.569037,0.3734533,-0.44020259,-1.03810923,-0.07259337,-0.97096453,0.3858551,1.0608454,1.8847606,0.191683,-0.68519744,1.2247352,0.05199,-0.11703272,0.5911385,-0.38756925,1.1201631,-0.32935931,1.9232501,-0.26645829,1.2797445,-0.21162521,1.5158299,0.0954999,-0.3182185,2.03544
64 PE,-1.21789197,0.3821434,-2.1750216,-0.87731468,1.9875274,-2.67511634,1.9366819,-0.94486727,0.1058288,-1.14331073,-0.26590912,0.2059665,-0.6571984,0.8752356,1.5419996,1.2178919,-0.95057642,1.1333847,0.7244021,-1.26933705,-3.56511504,-0.33338909,-0.53981071,-0.39303693,-1.09962683,0.0111769,0.2630915,-1.89415128,-0.87733133,-0.70464124,-0.94856661,0.859663,-0.26105498,-0.17571627,1.805375,0.2147804,0.4425187,1.5997023,0.1218254,0.2335649,1.5190577,0.428567,-0.06163024,-1.36471335,-0.68305276,1.1311238,0.7748337,-0.12572124
64 EPI,-0.65876134,0.8158072,-0.38001768,-0.81348708,3.2605977,-0.64233241,-0.67862227,-0.89782273,-0.30959045,0.0750562,-1.69416849,0.9446106,1.3288598,-2.71253208,1.8647183,0.6587613,-0.33896641,-0.04072215,-2.24798339,-1.2185364,-0.62971901,0.2825635,0.9141286,-1.35345846,0.7380103,1.0948869,-0.1743817,-1.84748149,-0.22903967,-1.17143659,1.5160268,-1.02854787,1.0977964,0.7169292,-0.70558326,0.8906507,0.7012921,-1.35622315,1.9641053,0.5048537,-0.19226011,-0.8927105,0.8745879,-1.30642137,-0.87341108,0.911143,1.1604501,-0.55644745
64 EPI,-0.76175909,1.0532897,0.0129341,-0.72971334,3.5903903,-2.50685459,-0.61276928,-0.83607677,-0.93941978,-1.04698684,-1.60895984,0.626942,1.8171965,-2.6221926,1.4877371,0.761759,-0.37115641,-0.88367071,-2.18234711,0.0229046,-0.95039253,-0.92573376,-0.41018238,-1.29804953,0.5879991,0.8908944,-0.40827828,-1.78622739,-0.69266643,-1.10141729,2.1923571,-0.94327382,1.0552492,0.8353414,-0.65264136,0.9518708,0.820188,-1.2885302,2.0478453,0.0300983,0.0630193,-0.84894579,0.5065573,-1.22991316,-1.28341363,-0.70300169,1.0668814,-1.54741895
64 EPI,-0.79118701,0.9293858,-0.26056032,-0.66588573,3.7464211,-1.15621291,0.8359963,-0.78903223,-1.98131832,-1.00533327,-1.54403896,0.7379968,1.789158,-2.55336253,1.8932775,0.791187,-2.4675302,-0.85691044,-2.13233852,0.4039095,-0.72838779,0.4692808,-0.35412689,-1.2558332,0.4838247,0.9622918,-0.10941043,-1.73955761,-0.39405937,-1.04806925,1.829355,-0.87830312,1.1749132,0.8125698,-0.61230468,0.9518708,0.9285931,-1.23695461,2.2467278,0.2833012,0.5404864,0.0534409,0.1611251,-1.17162118,-0.69769571,-0.6572914,1.2653604,-0.85464252
64 EPI,-0.96775458,0.7435299,-1.85751653,-0.4744029,4.4201909,-2.21580722,-0.41207448,-0.6478986,-1.82051083,-0.88037255,-1.34927632,1.2183737,1.7120522,-2.3468723,1.7533375,0.9677545,-1.89615769,-0.77662963,-1.98231275,0.0864054,-0.45704866,-0.78837848,-0.18596041,-1.1291842,0.7255094,0.7786986,-1.72502942,-1.59954824,-0.62194371,-0.88802513,1.221804,-0.68339103,1.145662,0.7488094,-0.49129464,1.1012479,0.8271819,-1.08222787,2.2127084,0.4686819,1.6230604,0.3556258,0.1934085,-0.99674525,-0.54150426,-0.52016052,1.3702708,-1.35464638
64 EPI,-0.18055751,0.3434234,-0.491616,-0.74766485,3.4077632,-2.52731885,-0.62688064,-0.84930805,-0.3280163,-1.05870191,0.3447529,0.9149098,1.6594801,-2.64155106,1.6890793,0.1805575,-0.63471204,-0.89119704,-2.19641203,-1.16614822,-0.86405735,0.2385668,-0.42594799,-1.30992287,0.9244826,1.0553634,-0.8652429,-1.79935327,-0.52568222,-1.11642142,1.6554961,-0.96154683,1.2932476,1.0015739,-0.66398606,1.0461498,0.7729793,-1.30303583,2.16953,0.4754641,-2.37395396,-0.85832394,0.7180135,-1.24630777,-0.46096804,-0.71585771,1.1958928,-0.24469806
64 PE,-0.16584354,0.5086287,-2.26461462,-0.99100761,2.3332777,-0.55365392,1.7563701,-1.02866536,1.6284748,-1.21750615,-1.01047047,0.5016824,-0.72378977,0.5160286,0.1668751,0.1658435,-3.76116584,1.1325485,0.3415239,0.0752927,-1.38206841,0.2171051,2.6571041,-0.56322152,-1.15900627,-0.13289268,-0.35413556,-1.97728184,-1.10325115,-1.31981083,-1.05746725,-1.20924763,-0.90325188,0.2182318,1.7461305,0.0813205,0.0875794,1.546515,0.0629457,-0.18015046,0.7934022,0.3795922,-1.6709571,-1.46854593,-0.90025649,1.2096884,0.7167077,-0.70253292
64 EPI,0.018081,0.8674338,0.4813327,-0.51429516,2.9556282,0.3308572,0.5851278,-0.67730144,-0.10188077,-0.90640604,0.4319903,0.0716676,1.7237349,-2.38989109,1.770473,-0.018081,-0.99081392,-0.7933548,-2.01356812,-0.98040833,-2.41562382,0.2417861,1.5762841,-1.15556941,0.6900901,1.0974368,-0.27833574,-1.62871686,-0.3390528,-0.92136765,1.4052156,-0.72399771,1.5950669,0.525648,-0.51650507,0.2711029,0.592887,-1.11446261,2.0609297,-0.17336824,2.9609138,0.2201636,-0.08100027,-0.45390123,-0.85388715,-0.54872945,0.8627316,0.1242806
64 PE,-2.07865887,0.0646396,-1.15806229,0.4131997,0.8190688,1.8747725,2.4932963,0.0063145,1.1494025,-0.30112756,0.8235443,-0.07683595,0.0986719,0.683802,0.9865235,2.0786588,0.5402229,0.940209,0.2196279,1.4500855,0.2558332,0.8008651,2.828774,-0.54211335,-0.42561816,-0.38788326,-0.85658007,-0.9505465,-0.76928272,-0.14615394,0.2875512,0.2201077,-0.66658304,1.4069078,1.8973931,-0.09989109,0.3988069,1.675454,-0.23276114,0.728667,1.7625186,0.6463485,-0.53458186,-0.18612247,0.7007058,0.1154982,1.1448553,-0.68446049
64 PE,-0.00398994,0.8183885,-1.96911485,-0.61602041,-0.09583954,-2.37724756,1.7689135,-0.75227868,1.5145695,-0.97279142,0.0323211,-0.74316519,-0.50415509,0.6192738,0.6523811,0.0039899,-0.40938204,1.0756829,0.4009091,-1.06137187,-3.24197481,-0.86456774,1.9038584,-1.22285169,-0.96315831,0.3311901,0.0443549,-1.70309683,-1.78297513,-0.05946337,-0.69828618,1.4748543,-1.35265675,-0.63797915,1.8772247,-0.7316829,0.8079487,1.5336211,0.1466857,0.49355,1.1101378,0.9047688,-1.36749326,-1.12608057,-0.59275458,1.0411316,0.5153933,-1.46157492
64 EPI,-0.88682778,1.0920097,-0.17725454,-0.31682849,3.698548,-0.64915383,1.0758893,-0.53175739,-0.2442624,-0.12409988,-0.64934807,0.3260607,1.6150858,-2.17694805,1.9746711,0.8868277,-0.47778579,-0.71056521,-0.57425839,-0.8232438,-0.78018889,-0.70360451,2.110563,-1.02496264,0.9015642,0.9227683,-0.9821912,-1.4843322,-0.21135899,-0.75632215,2.1866255,-0.52299461,1.1097628,0.9879109,-0.39171346,1.2885816,0.8149426,-0.95490065,2.0072837,0.6291945,0.7035816,-0.63324827,-1.12536785,-0.85283694,-0.25596677,-0.40731323,1.4936113,-1.23566956
64 PE,-0.09227372,0.9990818,-1.98797653,-0.63995576,-0.11711648,-2.40453325,2.2236127,-0.76992038,0.774185,-0.98841151,0.6490695,-0.75866122,-0.51817433,0.6622926,0.5210089,0.0922737,-3.40707584,1.1091332,0.4509177,-1.08042212,-1.13046304,0.386653,1.1611231,-1.23868281,-0.97565924,0.33374,-0.09858188,-1.29473619,-1.80654937,-1.02639661,-0.72121263,1.7834652,-0.61871743,0.0269507,1.7688199,0.7131123,0.6400957,1.2499554,-0.16210552,0.4302493,1.790883,0.8339116,-0.66694375,-1.14794006,-0.65132637,1.0411316,0.9860721,-1.47964735
64 PE,-0.36448206,0.1962875,-2.01784087,-0.67785341,-0.15080497,-1.16530814,2.0715237,-0.79785308,0.2465354,-1.01314332,-0.50530487,-0.7831966,-0.54037145,0.4966702,0.9936633,0.364482,-0.56429641,1.1869053,0.3524632,-1.11058501,-0.93559221,-0.89783347,-0.36463729,-0.83103137,-0.99545239,0.3426647,-0.85441436,-1.74830819,-0.53550482,-1.05807201,-0.75751285,-0.89048513,-0.21584857,-1.34162067,1.9339482,0.4131336,0.6663227,1.6931831,0.1898641,0.6721485,2.0248892,-0.04867673,-1.41753251,-1.18255093,-1.08817432,0.3626195,0.6472401,-1.50826202
64 PE,-0.1437726,0.7383672,-1.99897919,-0.65391805,-0.12952803,-2.4204499,1.7548022,0.187142,0.9768694,-0.99752323,0.1682492,-0.76770057,-0.52635221,0.8193112,1.0136547,0.1437726,-0.45565516,0.862437,0.5993807,0.0229046,-0.49158273,-0.88495641,-0.34361648,-0.1714012,-0.98295145,-0.07806971,-0.10507901,-1.73080702,-1.32524193,-1.03806649,1.1568458,-0.86612112,-1.37791915,-0.1210645,1.8003329,-0.75494655,0.5264452,1.5191155,-0.93277518,0.55459,1.3961453,0.5932057,-1.39816248,-1.16069143,-0.83436322,0.9739947,0.5735193,-1.4901896
64 PE,-0.57047755,0.4905594,-2.00526641,-0.6618965,-0.13662035,-2.42954513,1.9649046,-0.78609195,0.6016519,-0.23734553,0.4766234,0.7870676,-0.53102529,0.8279149,0.8537233,0.5704775,-3.42920646,1.1016069,0.6962723,-1.09788484,-0.71852091,0.1580852,-0.35062342,-1.25319468,-0.0328805,0.4446609,-0.49057523,-1.45078829,-0.70838259,-1.04473499,-0.74222855,1.5987047,-1.38323755,-0.98638417,1.7347858,0.6016916,0.7502492,1.4868808,-0.02210271,0.4867678,1.5521494,0.4473233,0.513014,-1.16797793,-0.75138652,1.4882355,0.5196464,-1.49621374
64 EPI,-1.79909355,0.2195195,-0.06408441,-0.69181569,3.358117,-0.9402012,0.7717112,-0.80814407,0.1879077,-1.02225503,-1.57041307,0.3544701,1.2622684,-2.58132474,1.5148683,1.7990935,-3.45938459,0.5187347,-0.79929705,-1.12169765,-0.96272613,-0.90534509,1.7321884,-1.27298358,0.4556976,0.2725423,-0.43210108,-1.75851721,-0.05026834,-1.06974189,-0.77088661,-0.90469747,0.4369851,-3.37512189,0.349473,1.0118665,0.619114,0.8180099,1.562415,-0.27510155,0.9919529,0.2920628,-0.05033105,0.6773274,-1.41275967,0.8411491,0.9633888,-0.28084292
64 PE,-0.32034016,0.3253541,0.1135298,-0.68583186,-0.15789729,-2.45683082,1.977448,-0.80373365,0.9065161,-1.01835001,-0.09143426,-0.78836194,-0.54504453,0.6859529,0.8765707,0.3203401,-0.03718515,1.1434198,0.15868,-1.11693509,-3.32830998,-0.90212582,2.1543564,-0.38248285,0.2317225,0.4089622,-1.18360214,-1.12701664,-1.85173334,-0.46457506,-0.765155,-0.89860647,-1.10933991,-0.3487802,1.628902,-0.77453699,0.5019666,1.3160366,0.6556678,-0.08746012,0.2521152,0.3868863,-1.42398919,-1.18983742,-4.18759835,0.8511482,0.4487611,-1.51428617
64 TE,0.9818456,-0.65297066,0.3760216,1.4144954,-0.37243976,0.9788923,0.6368694,0.8560565,0.7674847,1.3650153,1.391602,-0.94461357,-0.68640514,0.3095384,-0.941221,-0.98184564,1.2524267,-0.96646031,0.2696365,0.4213722,0.2558332,-1.03196949,-0.58360406,0.661052,-1.12567045,-1.87702823,-1.40667018,0.0791056,1.2305988,0.2906331,-0.99633005,0.5449612,-0.33950139,-0.35105736,-0.20767736,-0.92268972,-0.81113359,-0.08133923,-1.11203111,-0.61873405,0.3442994,-0.95210547,0.2725028,1.4533393,-0.29989561,-0.84441792,-1.25106986,1.276398
